Animalia,Chordata,Aves,Charadriiformes,Laridae ,Gelochelidon,nilotica,Gelochelidon nilotica,Charrán Piquinegro,Gull-billed Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Gelochelidon >Especie: nilotica >N. científico: Gelochelidon nilotica,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Hydroprogne,caspia,Hydroprogne caspia,Pagaza Mayor,Caspian Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Hydroprogne >Especie: caspia >N. científico: Hydroprogne caspia,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Larosterna,inca,Larosterna inca,Charrán Inca,Inca Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Larosterna >Especie: inca >N. científico: Larosterna inca,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Chlidonias,niger,Chlidonias niger,Charrancito Negro,Black Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Chlidonias >Especie: niger >N. científico: Chlidonias niger,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Sterna,dougallii,Sterna dougallii,Charrán Rosado,Roseate Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Sterna >Especie: dougallii >N. científico: Sterna dougallii,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Sterna,hirundo,Sterna hirundo,Charrán Común,Common Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Sterna >Especie: hirundo >N. científico: Sterna hirundo,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Sterna,paradisaea,Sterna paradisaea,Charrán Viajero,Arctic Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Sterna >Especie: paradisaea >N. científico: Sterna paradisaea,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Sterna,forsteri,Sterna forsteri,Charrán de Forster,Forster's Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Sterna >Especie: forsteri >N. científico: Sterna forsteri,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Thalasseus,maximus,Thalasseus maximus,Pagaza Real,Royal Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Thalasseus >Especie: maximus >N. científico: Thalasseus maximus,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Thalasseus,sandvicensis,Thalasseus sandvicensis,Pagaza Puntiamarilla,Sandwich Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Thalasseus >Especie: sandvicensis >N. científico: Thalasseus sandvicensis,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Thalasseus,elegans,Thalasseus elegans,Pagaza Elegante,Elegant Tern,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Thalasseus >Especie: elegans >N. científico: Thalasseus elegans,,,,,
Animalia,Chordata,Aves,Charadriiformes,Laridae ,Rynchops,niger,Rynchops niger,Rayador Negro,Black Skimmer,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Charadriiformes >Familia: Laridae  >Género: Rynchops >Especie: niger >N. científico: Rynchops niger,,,,,
Animalia,Chordata,Aves,Eurypygiformes,Eurypygidae ,Eurypyga,helias,Eurypyga helias,Garza del Sol ,Sunbittern,"Sol y Luna, Ave Canasta",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Eurypygiformes >Familia: Eurypygidae  >Género: Eurypyga >Especie: helias >N. científico: Eurypyga helias,,,,,
Animalia,Chordata,Aves,Phaethontiformes,Phaethontidae ,Phaethon,lepturus,Phaethon lepturus,Rabijunco Cola Blanca,White-tailed Tropicbird,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Phaethontiformes >Familia: Phaethontidae  >Género: Phaethon >Especie: lepturus >N. científico: Phaethon lepturus,,,,,
Animalia,Chordata,Aves,Phaethontiformes,Phaethontidae ,Phaethon,aethereus,Phaethon aethereus,Rabijunco Piquirrojo,Red-billed Tropicbird,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Phaethontiformes >Familia: Phaethontidae  >Género: Phaethon >Especie: aethereus >N. científico: Phaethon aethereus,,,,,
Animalia,Chordata,Aves,Phaethontiformes,Phaethontidae ,Phaethon,rubricauda,Phaethon rubricauda,Rabijunco Cola Roja,Red-tailed Tropicbird,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Phaethontiformes >Familia: Phaethontidae  >Género: Phaethon >Especie: rubricauda >N. científico: Phaethon rubricauda,,,,,
Animalia,Chordata,Aves,Procellariiformes,Diomedeidae ,Phoebastria,irrorata,Phoebastria irrorata ,Albatros de Galápagos,Waved Albatross,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Diomedeidae  >Género: Phoebastria >Especie: irrorata >N. científico: Phoebastria irrorata ,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Pterodroma,hasitata,Pterodroma hasitata,Petrel Gorrinegro,Black-capped Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Pterodroma >Especie: hasitata >N. científico: Pterodroma hasitata,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Pterodroma,phaeopygia,Pterodroma phaeopygia,Petrel Lomioscuro,Galapagos Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Pterodroma >Especie: phaeopygia >N. científico: Pterodroma phaeopygia,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Pterodroma,rostrata,Pterodroma rostrata,Petrel de Tahiti,Tahiti Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Pterodroma >Especie: rostrata >N. científico: Pterodroma rostrata,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Procellaria,parkinsoni,Procellaria parkinsoni,Petrel de Parkinson,Parkinson’s Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Procellaria >Especie: parkinsoni >N. científico: Procellaria parkinsoni,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Calonectris,diomedea,Calonectris diomedea,Pardela Cenicienta,Cory's Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Calonectris >Especie: diomedea >N. científico: Calonectris diomedea,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Ardenna,creatopus,Ardenna creatopus,Pardela Blanca Común,Pink-footed Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Ardenna >Especie: creatopus >N. científico: Ardenna creatopus,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Ardenna,gravis,Ardenna gravis,Pardela Mayor,Great Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Ardenna >Especie: gravis >N. científico: Ardenna gravis,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Ardenna,pacifica,Ardenna pacifica,Pardela Colicuña,Wedge-tailed Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Ardenna >Especie: pacifica >N. científico: Ardenna pacifica,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Ardenna,grisea,Ardenna grisea,Pardela Sombría,Sooty Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Ardenna >Especie: grisea >N. científico: Ardenna grisea,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Ardenna,tenuirostris,Ardenna tenuirostris,Pardela Colicorta,Short-tailed Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Ardenna >Especie: tenuirostris >N. científico: Ardenna tenuirostris,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Puffinus,nativitatis,Puffinus nativitatis,Pardela de Navidad,Christmas Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Puffinus >Especie: nativitatis >N. científico: Puffinus nativitatis,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Puffinus,subalaris,Puffinus subalaris ,Pardela de las Galápagos,Galapagos Shearwater ,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Puffinus >Especie: subalaris >N. científico: Puffinus subalaris ,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Puffinus,puffinus,Puffinus puffinus,Pardela Manx,Manx Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Puffinus >Especie: puffinus >N. científico: Puffinus puffinus,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Puffinus,opisthomelas,Puffinus opisthomelas,Pardela Culinegra,Black-vented Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Puffinus >Especie: opisthomelas >N. científico: Puffinus opisthomelas,,,,,
Animalia,Chordata,Aves,Procellariiformes,Procellariidae ,Puffinus,lherminieri,Puffinus lherminieri,Pardela de Audubon,Audubon’s Shearwater,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Procellariidae  >Género: Puffinus >Especie: lherminieri >N. científico: Puffinus lherminieri,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanites,oceanicus,Oceanites oceanicus,Paiño de Wilson,Wilson's Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanites >Especie: oceanicus >N. científico: Oceanites oceanicus,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Pelagodroma,marina,Pelagodroma marina,Paiño Pechialbo,White-faced Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Pelagodroma >Especie: marina >N. científico: Pelagodroma marina,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanodroma,leucorhoa,Oceanodroma leucorhoa,Paiño de Leach,Leach's Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanodroma >Especie: leucorhoa >N. científico: Oceanodroma leucorhoa,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanodroma,castro,Oceanodroma castro,Paiño Rabifajeado,Band-rumped Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanodroma >Especie: castro >N. científico: Oceanodroma castro,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanodroma,tethys,Oceanodroma tethys,Paiño Danzarin,Wedge-rumped Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanodroma >Especie: tethys >N. científico: Oceanodroma tethys,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanodroma,melania,Oceanodroma melania,Paiño Negro,Black Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanodroma >Especie: melania >N. científico: Oceanodroma melania,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanodroma,markhami,Oceanodroma markhami,Paiño de Markham,Markham's Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanodroma >Especie: markhami >N. científico: Oceanodroma markhami,,,,,
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae ,Oceanodroma,microsoma,Oceanodroma microsoma,Paiño Menudo,Least Storm-Petrel,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Procellariiformes >Familia: Hydrobatidae  >Género: Oceanodroma >Especie: microsoma >N. científico: Oceanodroma microsoma,,,,,
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae ,Ciconia,maguari,Ciconia maguari,Cigüeña Maguari,Maguari Stork,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Ciconiiformes >Familia: Ciconiidae  >Género: Ciconia >Especie: maguari >N. científico: Ciconia maguari,,,,,
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae ,Jabiru,mycteria,Jabiru mycteria,Jabirú ,Jabiru,"Galán Sin Ventura, Veterano",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Ciconiiformes >Familia: Ciconiidae  >Género: Jabiru >Especie: mycteria >N. científico: Jabiru mycteria,,,,,
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae ,Mycteria,americana,Mycteria americana,Cigüeñón ,Wood Stork,"Garzón, Guairón, Cigüeña",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Ciconiiformes >Familia: Ciconiidae  >Género: Mycteria >Especie: americana >N. científico: Mycteria americana,,,,,
Animalia,Chordata,Aves,Suliformes,Fregatidae ,Fregata,magnificens,Fregata magnificens,Rabihorcado Magno ,Magnificent Frigatebird,"Tijereta, Fragata, Zopilote de Mar ",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Fregatidae  >Género: Fregata >Especie: magnificens >N. científico: Fregata magnificens,,,,,
Animalia,Chordata,Aves,Suliformes,Fregatidae ,Fregata,minor,Fregata minor,Rabihorcado Grande ,Great Frigatebird,Tijereta,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Fregatidae  >Género: Fregata >Especie: minor >N. científico: Fregata minor,,,,,
Animalia,Chordata,Aves,Suliformes,Sulidae ,Sula,dactylatra,Sula dactylatra,Piquero Blanco ,Masked Booby,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Sulidae  >Género: Sula >Especie: dactylatra >N. científico: Sula dactylatra,,,,,
Animalia,Chordata,Aves,Suliformes,Sulidae ,Sula,granti,Sula granti,Piquero de Nazca,Nazca Booby,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Sulidae  >Género: Sula >Especie: granti >N. científico: Sula granti,,,,,
Animalia,Chordata,Aves,Suliformes,Sulidae ,Sula,nebouxii,Sula nebouxii,Piquero Patiazul ,Blue-footed Booby,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Sulidae  >Género: Sula >Especie: nebouxii >N. científico: Sula nebouxii,,,,,
Animalia,Chordata,Aves,Suliformes,Sulidae ,Sula,variegta,Sula variegta,Piquero Peruano,Peruvian Booby,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Sulidae  >Género: Sula >Especie: variegta >N. científico: Sula variegta,,,,,
Animalia,Chordata,Aves,Suliformes,Sulidae ,Sula,leucogaster,Sula leucogaster,Piquero Moreno ,Brown Booby,"Monjita, Alcatraz ",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Sulidae  >Género: Sula >Especie: leucogaster >N. científico: Sula leucogaster,,,,,
Animalia,Chordata,Aves,Suliformes,Sulidae ,Sula,sula,Sula sula,Piquero Patirrojo ,Red-footed Booby ,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Sulidae  >Género: Sula >Especie: sula >N. científico: Sula sula,,,,,
Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae ,Phalacrocorax,brasilianus,Phalacrocorax brasilianus,Cormorán Neotropical ,Neotropic Cormorant,"Pato Chancho, Pato de Agua, Bigua",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Phalacrocoracidae  >Género: Phalacrocorax >Especie: brasilianus >N. científico: Phalacrocorax brasilianus,,,,,
Animalia,Chordata,Aves,Suliformes,Anhingidae ,Anhinga,anhinga,Anhinga anhinga,Aninga ,Anhinga,Pato Aguja,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Suliformes >Familia: Anhingidae  >Género: Anhinga >Especie: anhinga >N. científico: Anhinga anhinga,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae ,Pelecanus,erythrorhynchos,Pelecanus erythrorhynchos,Pelícano Blanco Americano,American White Pelican,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Pelecanidae  >Género: Pelecanus >Especie: erythrorhynchos >N. científico: Pelecanus erythrorhynchos,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae ,Pelecanus,occidentalis,Pelecanus occidentalis,Pelícano Pardo ,Brown Pelican,"Buchón, Pelícano, Alcatraz",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Pelecanidae  >Género: Pelecanus >Especie: occidentalis >N. científico: Pelecanus occidentalis,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Botaurus,pinnatus,Botaurus pinnatus,Avetoro Neotropical ,Pinnated Bittern,"Puncus, Mirasol",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Botaurus >Especie: pinnatus >N. científico: Botaurus pinnatus,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Botaurus,lentiginosus,Botaurus lentiginosus,Avetoro Norteño ,American Bittern,Puncus,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Botaurus >Especie: lentiginosus >N. científico: Botaurus lentiginosus,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Ixobrychus,exilis,Ixobrychus exilis,Avetorillo Pantanero ,Least Bittern,Mirasol,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Ixobrychus >Especie: exilis >N. científico: Ixobrychus exilis,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Tigrisoma,lineatum,Tigrisoma lineatum,Garza-Tigre de Selva ,Rufescent Tiger-Heron,"Martín Peña, Pájaro Vaco",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Tigrisoma >Especie: lineatum >N. científico: Tigrisoma lineatum,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Tigrisoma,fasciatum,Tigrisoma fasciatum,Garza-Tigre de Río ,Fasciated Tiger-Heron,"Martín Peña, Pájaro Vaco",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Tigrisoma >Especie: fasciatum >N. científico: Tigrisoma fasciatum,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Tigrisoma,mexicanum,Tigrisoma mexicanum,Garza-Tigre Cuellinuda ,Bare-throated Tiger-Heron,"Garzón, Martín Peña, Pájaro Vaco",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Tigrisoma >Especie: mexicanum >N. científico: Tigrisoma mexicanum,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Ardea,herodias,Ardea herodias,Garzón Azulado ,Great Blue Heron,"Garza Ceniza, Garzón",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Ardea >Especie: herodias >N. científico: Ardea herodias,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Ardea,alba,Ardea alba,Garceta Grande ,Great Egret,Garza Real,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Ardea >Especie: alba >N. científico: Ardea alba,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Syrigma,sibilatrix,Syrigma sibilatrix,Garza Silbadora,Whistling Heron,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Syrigma >Especie: sibilatrix >N. científico: Syrigma sibilatrix,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Egretta,thula,Egretta thula,Garceta Nivosa,Snowy Egret,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Egretta >Especie: thula >N. científico: Egretta thula,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Egretta,caerulea,Egretta caerulea,Garceta Azul ,Little Blue Heron,Garza Negra,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Egretta >Especie: caerulea >N. científico: Egretta caerulea,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Egretta,tricolor,Egretta tricolor,Garceta Tricolor,Tricolored Heron,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Egretta >Especie: tricolor >N. científico: Egretta tricolor,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Egretta,rufescens,Egretta rufescens,Garceta Rojiza,Reddish Egret,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Egretta >Especie: rufescens >N. científico: Egretta rufescens,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Bubulcus,ibis,Bubulcus ibis,Garcilla Bueyera ,Cattle Egret,"Garcilla Ganadera, Garza Vaquera, Garza de Ganado",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Bubulcus >Especie: ibis >N. científico: Bubulcus ibis,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Butorides,virescens,Butorides virescens,Garcilla Verde ,Green Heron,Martín Peña,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Butorides >Especie: virescens >N. científico: Butorides virescens,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Butorides,striata,Butorides striata,Garcilla Cuelligrís ,Striated Heron,"Chocuaco, Martín Peña",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Butorides >Especie: striata >N. científico: Butorides striata,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Agamia,agami,Agamia agami,Garza Pechicastaña ,Agami Heron,Agamia,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Agamia >Especie: agami >N. científico: Agamia agami,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Nycticorax,nycticorax,Nycticorax nycticorax,Martinete Coroninegro ,Black-crowned Night-Heron,Chocuaca,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Nycticorax >Especie: nycticorax >N. científico: Nycticorax nycticorax,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Nyctanassa,violacea,Nyctanassa violacea,Martinete Cabecipinto,Yellow-crowned Night-Heron,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Nyctanassa >Especie: violacea >N. científico: Nyctanassa violacea,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae ,Cochlearius,cochlearius,Cochlearius cochlearius,Pico Cuchara ,Boat-billed Heron,"Chocuaco, Cuaca",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Ardeidae  >Género: Cochlearius >Especie: cochlearius >N. científico: Cochlearius cochlearius,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae ,Eudocimus,albus,Eudocimus albus,Ibis Blanco ,White Ibis,Coco,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Threskiornithidae  >Género: Eudocimus >Especie: albus >N. científico: Eudocimus albus,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae ,Plegadis,falcinellus,Plegadis falcinellus,Ibis Morito ,Glossy Ibis,Coco Negro,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Threskiornithidae  >Género: Plegadis >Especie: falcinellus >N. científico: Plegadis falcinellus,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae ,Plegadis,chihi,Plegadis chihi,Ibis Cariblanco,White-faced Ibis,,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Threskiornithidae  >Género: Plegadis >Especie: chihi >N. científico: Plegadis chihi,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae ,Mesembrinibis,cayennensis,Mesembrinibis cayennensis,Ibis Verde ,Green Ibis,Coco Negro,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Threskiornithidae  >Género: Mesembrinibis >Especie: cayennensis >N. científico: Mesembrinibis cayennensis,,,,,
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae ,Platalea,ajaja,Platalea ajaja,Espátula Rosada ,Roseate Spoonbill,"Garza Morena o Rosada, Pato Cuchara o Rosado",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Pelecaniformes >Familia: Threskiornithidae  >Género: Platalea >Especie: ajaja >N. científico: Platalea ajaja,,,,,
Animalia,Chordata,Aves,Cathartiformes,Cathartidae ,Coragyps,atratus,Coragyps atratus,Zopilote Negro ,Black Vulture,"Zoncho, Gallinazo",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Cathartiformes >Familia: Cathartidae  >Género: Coragyps >Especie: atratus >N. científico: Coragyps atratus,,,,,
Animalia,Chordata,Aves,Cathartiformes,Cathartidae ,Cathartes,aura,Cathartes aura,Zopilote Cabecirrojo ,Turkey Vulture,"Zonchite, Noneca",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Cathartiformes >Familia: Cathartidae  >Género: Cathartes >Especie: aura >N. científico: Cathartes aura,,,,,
Animalia,Chordata,Aves,Cathartiformes,Cathartidae ,Cathartes,burrovianus,Cathartes burrovianus,Zopilote Cabecigualdo ,Lesser Yellow-headed Vulture,Noneca,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Cathartiformes >Familia: Cathartidae  >Género: Cathartes >Especie: burrovianus >N. científico: Cathartes burrovianus,,,,,
Animalia,Chordata,Aves,Cathartiformes,Cathartidae ,Sarcoramphus,papa,Sarcoramphus papa,Zopilote Rey ,King Vulture,"Rey Gallinazo, Rey de Zopilotes",Reino: Animalia >División: Chordata >Clase: Aves >Orden: Cathartiformes >Familia: Cathartidae  >Género: Sarcoramphus >Especie: papa >N. científico: Sarcoramphus papa,,,,,
Animalia,Chordata,Aves,Accipitriformes,Pandionidae ,Pandion,haliaetus,Pandion haliaetus,Águila Pescadora ,Osprey,Gavilán Pescador,Reino: Animalia >División: Chordata >Clase: Aves >Orden: Accipitriformes >Familia: Pandionidae  >Género: Pandion >Especie: haliaetus >N. científico: Pandion haliaetus,,,,,
